Datetime,retweetCount,Text,Username,Keywords,truthfulness
2021-02-26 20:00:01+00:00,2,"Brexit: Boris Johnson praises work of negotiator David Frost

Jayne Ayde, Director of cross-party grassroots Eurosceptic campaign Get Britain Out, has suggested Boris Johnson will only turn his Global Britain vision into a reality if the UK “embraces Brexit in its entirety” - and told Brussels in no uncertain terms it would not dance to their tune. Ms Ayde, writing on the Brexit Watch website, was commenting in the wake of Mr Johnson announcing his Roadmap to Recovery which sets out the process whereby Britain will emerge from the current lockdown and end all restrictions by June 21.

She said: “While the speed of this release from lockdown is still up for debate, the reality is no matter when we come out the other side, our economic recovery will not reach full potential if we do not also unlock ourselves from the shackles of the EU.” As things stood, unemployment was at 5.1 percent, with the economy only narrowly avoiding a double-dip recession, she pointed out. She added: “If we are to really ‘Build Back Better’ – as the Prime Minister envisions – then cutting away EU ‘red tape’ is the first place to start.

Boris Johnson has been told Britain must cut through EU red tape to deliver economic recovery

Lord David Frost and Michel Barnier in Brussels last year

“We cannot hit the ground running if businesses are still dealing with uncertainty over the regulations they need to follow, or if there are new borders within the United Kingdom, as is currently the case between Great Britain and Northern Ireland because of the Northern Ireland Protocol.” She cited as one example the financial services industry, which she described as “the UK’s biggest export around the world”. She warned: “As it stands, however, it is currently in limbo, with no certainty over the access such businesses will have to EU markets. JUST IN: ‘Hope they’re grateful’ Government spent £35k taking art to Japan

Ursula von der Leyen, President of the European Commission

“Nor do they know if or how the UK will separate from EU regulations. “These decisions could open additional doors for innovation and opportunities for new business. “It’s the financial services industry which will provide some of the biggest contributions to getting our economy back on track and improving at a faster rate than our European rivals.

Earliest lockdown dates

Vaccination rates in the UK

“So why is the government so reluctant to set out a clear roadmap for our independent economic future?” One prime example of the EU’s red tape problems had been uncovered this week following a recent study by the Association of British Insurers, Mrs Ayde pointed out. This indicated there was is potential for the removal of EU regulation forcing insurance companies to keep vast amounts of money locked in ultra-low risk assets.

UK coronavirus map

She said: “Apparently, by removing the regulation, it would pave the way for £95 billion in investment throughout the UK, while having no detrimental impact to policyholders.” Mrs Ayde added: “The only way we can advance a truly global agenda and succeed in proving the correct course of action for the UK, is to embrace Brexit in its entirety. “This means making it clear to the EU, we will not accept permanent regulatory alignment for our industries and we must dismantle many of the barriers to global business which have been established through our EU membership. “London has continued to prosper since we originally signed up to the European Union – or the European Economic Community as it was then – but this has been in spite of the European Union, not because of it.

City of London: One of the world's foremost financial centres

Trending",Daily_Express,"['european', 'urged', 'red', 'britain', 'tape', 'eu', 'economic', 'brexit', 'recovery', 'uk', 'postcovid', 'hack', 'ayde', 'johnson', 'ensure']",0
2021-02-26 17:51:57+00:00,1,"Brexit: Boris Johnson praises work of negotiator David Frost

Jayne Ayde, Director of cross-party grassroots Eurosceptic campaign Get Britain Out, has suggested Boris Johnson will only turn his Global Britain vision into a reality if the UK “embraces Brexit in its entirety” - and told Brussels in no uncertain terms it would not dance to their tune. Ms Ayde, writing on the Brexit Watch website, was commenting in the wake of Mr Johnson announcing his Roadmap to Recovery which sets out the process whereby Britain will emerge from the current lockdown and end all restrictions by June 21.

She said: “While the speed of this release from lockdown is still up for debate, the reality is no matter when we come out the other side, our economic recovery will not reach full potential if we do not also unlock ourselves from the shackles of the EU.” As things stood, unemployment was at 5.1 percent, with the economy only narrowly avoiding a double-dip recession, she pointed out. She added: “If we are to really ‘Build Back Better’ – as the Prime Minister envisions – then cutting away EU ‘red tape’ is the first place to start.

Boris Johnson has been told Britain must cut through EU red tape to deliver economic recovery

Lord David Frost and Michel Barnier in Brussels last year

“We cannot hit the ground running if businesses are still dealing with uncertainty over the regulations they need to follow, or if there are new borders within the United Kingdom, as is currently the case between Great Britain and Northern Ireland because of the Northern Ireland Protocol.” She cited as one example the financial services industry, which she described as “the UK’s biggest export around the world”. She warned: “As it stands, however, it is currently in limbo, with no certainty over the access such businesses will have to EU markets. JUST IN: ‘Hope they’re grateful’ Government spent £35k taking art to Japan

Ursula von der Leyen, President of the European Commission

“Nor do they know if or how the UK will separate from EU regulations. “These decisions could open additional doors for innovation and opportunities for new business. “It’s the financial services industry which will provide some of the biggest contributions to getting our economy back on track and improving at a faster rate than our European rivals.

Earliest lockdown dates

Vaccination rates in the UK

“So why is the government so reluctant to set out a clear roadmap for our independent economic future?” One prime example of the EU’s red tape problems had been uncovered this week following a recent study by the Association of British Insurers, Mrs Ayde pointed out. This indicated there was is potential for the removal of EU regulation forcing insurance companies to keep vast amounts of money locked in ultra-low risk assets.

UK coronavirus map

She said: “Apparently, by removing the regulation, it would pave the way for £95 billion in investment throughout the UK, while having no detrimental impact to policyholders.” Mrs Ayde added: “The only way we can advance a truly global agenda and succeed in proving the correct course of action for the UK, is to embrace Brexit in its entirety. “This means making it clear to the EU, we will not accept permanent regulatory alignment for our industries and we must dismantle many of the barriers to global business which have been established through our EU membership. “London has continued to prosper since we originally signed up to the European Union – or the European Economic Community as it was then – but this has been in spite of the European Union, not because of it.

City of London: One of the world's foremost financial centres

Trending",Daily_Express,"['european', 'urged', 'red', 'britain', 'tape', 'eu', 'economic', 'brexit', 'recovery', 'uk', 'postcovid', 'hack', 'ayde', 'johnson', 'ensure']",0
2021-02-26 15:00:01+00:00,3,"Boris Johnson says the 'strain is colossal' on the NHS

Despite the NHS struggling to give staff adequate provisions, the Ministry of Defence (MoD) sent thousands of pounds worth of equipment to the eastern European state. At the height of the pandemic, the MoD sent a £24,816 shipment of PPE to Ukraine. Express.co.uk commentator, Frederick Forsyth, shed light on the matter in an explosive attack on the wasted money and equipment by the department.



Trending

In his comment piece, he said: “The Ministry of Defence, as our Army is cut to the bone and into the marrow, spent £24,816 sending Covid-protective PPE clothing to the Ukrainian army. “And there were we thinking British nurses were working without any.” In a Freedom of Information request from the Taxpayers Alliance, the donation was made to Ukraine to aid their response. In the shipment, the MoD sent 41,050 surgical face masks, respirators and infrared thermometers to Ukraine.



Coronavirus: There were severe shortages in PPE supplies

Coronavirus: Private companies were forced to make PPE

While the NHS was having to scramble to provide equipment for staff, the former deputy head of mission at the British embassy in Kiev Helen Fazey, said it showed the unity between the two nations. She said: “Responding to COVID-19 is a challenge all countries share. “This donation is one way in which we show solidarity between the UK and Ukraine.” An MoD spokesman said in a statement: “Following an emergency request for assistance, purchases were made in-country and had no impact on UK supply chains.” JUST IN: Brexit LIVE: EU plots 'major reset' with UK - Frost prepares for talks

Coronavirus: £24,816 worth of equipment was sent to the state

While the amounts of PPE was sent abroad, the UK was found to have failed to stockpile adequate supplies at the peak of the pandemic. Such was the dire state of affairs, staff claimed they were at risk due to the short supplies. According to a report from the BBC, there were 33 million pieces of PPE in the stockpile as of 2009. As of April 2020, the report found that level had fallen to 12 million. DON'T MISS

Queen pays tribute to Prince Philip as he spends 12th day in hospital [Latest]

There is no vaccine to protect nature from Covid - LORD DEBEN [Comment]

Rishi Sunak 'U-turn': Chancellor urged to address SEISS & IR35 [Update]

Coronavirus: Matt Hancock defended his staff

Coronavirus: Boris Johnson set out his roadmap this week

To combat the virus, the NHS needs vast amounts of PPE equipment per month and it is advised not to reuse the items. Indeed, although the UK has now passed the first wave of the virus, Health Secretary Matt Hancock has come under fire for claiming there had been no shortage of equipment. He defended the work his team had done and instead claimed no shortage had occurred because of his staff. Despite the severe issues suffered due to coronavirus last year and this January, the UK has begun to turn the curve in its battle with the pandemic.



Coronavirus: Vaccine numbers as of February 24

Due to the vaccine rollout, infection rates have dropped across the country after spiking to huge levels in January due to the new strains of the virus. According to the UK Government’s figures, 18,691,835 have been offered a first shot of the vaccine as of February 24. This has seen cases drop from a high of 68,053 on January 8 to 7,871 on February 25 in terms of cases per date reported.

Coronavirus: Vaccine numbers have surged in the UK",Daily_Express,"['outrage', 'struggle', '25k', 'covid', 'nhs', 'ppe', 'vaccine', 'ukraine', 'sent', 'uk', 'worth', 'left', 'mod', 'staff', 'equipment', 'virus']",0
2021-02-26 12:03:00+00:00,0,"JavaScript is not available.

We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using twitter.com. You can see a list of supported browsers in our Help Center.

Help Center",Daily_Express,"['twittercom', 'enable', 'switch', 'list', 'disabled', 'javascript', 'help', 'using', 'browser', 'supported']",0
2021-02-26 08:17:32+00:00,0,"Vaccination passport ‘almost exists already’ says QT guest

BBC Question Time guests were asked whether they agreed with proposed plans to introduce vaccine passports to reopen and protect businesses. However, when audience members were invited to speak one man pointed out the coronavirus documents already exist and it would be right for businesses to deny entry to anyone who does not have one. Members of the show were taken back as some had not thought of the man’s point of view before.

Speaking on BBC Question Time about the documents, the audience member called Steve said: “It already exists in a way, I'm lucky enough to have had my first vaccination. “And what do you get back from the vaccination you get a little card that gives the details of the date, time of vaccination. “Now assuming that my situation is not unique, then it probably means that majority of people have already had such a document. “Now, business owners can decide at their own whim whether or not to serve people. READ MORE: WHO in favour of Covid passports to restart international travel 'They will emerge'

Steve explained the documents already exist

Guests on the show did not consider about the cards handed out at vaccination hubs

“If they choose to say, if you can't show proof that you've had a vaccination, then the person is legally entitled to do that. “So, the point is really a vaccination passport almost exists already.” Earlier in the show, another audience member blasted the use of the vaccine passports by branding them “unethical”. She disagreed with the idea of a “two-tier society” which prevented people from living their lives based on whether they have has their injections. READ MORE: 'Vaccine passports are coming whatever' Boris warns 'international stage' will demand it

Vaccine passports: David Cameron says he’s ‘not against’

Latest vaccinations figures

Trending

Latest Covid Deaths",Daily_Express,"['erupts', 'vaccination', 'exist', 'point', 'audience', 'read', 'vaccine', 'plans', 'documents', 'guest', 'passports', 'question', 'bbc', 'passport', 'exists']",0
2021-02-24 20:30:00+00:00,1,"Vaccine: France 'did not block distribution' claims Beaune

Meanwhile the French government has warned the COVID-19 situation in 10 regional departments, including the one which contains Paris, is “worrying”. According to the Our World In Data website, just 6.25 dose of coronavirus vaccine per 100 people have been administered in the EU, compared with 27.34 in the UK.

In France, the figure is 5.88 - even lower than the bloc-wide average. The situation has been exacerbated by the news that AstraZeneca will not be able to deliver all the doses promised in the second quarter of the year, while Janssen's vaccine is expected to arrive in May, not April. Mr Macron himself had previously stoked controversy when he claimed AstraZeneca’s jab, developed in conjunction with Oxford University, as “quasi-effective” for over-65s.

Emmanuel Macron and Clement Beaune

French Health Minister Olivier Veran

Mr Beaune, who is Secretary of State in charge of European affairs, told French current affairs programme 4 Vérités: “Regarding AstraZeneca, when there were delivery delays announced a few weeks ago, that's what we are talking about. “Between February and March, there are some delivery delays. “What was announced in the first quarter for France and for Europe will be respected. JUST IN: Brexiteer warns Sunak ‘Tax rises will backfire horribly’

Clement Beaune is France's Minister for European Affairs

We have not invested enough, no doubt Clement Beaune

French government spokesman Gabriel Attal

Our World In Data statistics

""Seven million doses will have arrived in France by the end of February. “We will more than double this number by the end of March and we will reach 35 million doses in April."" In order to turn the tide it was crucial to make up for delays as much as possible, Mr Beaune stressed. He added: “This was the case with Pfizer: we made up for these delays, we increased delivery capacities in the coming weeks. For Moderna, it was the same.”

Coronavirus vaccine success rates compared

Mr Bueane was speaking at a time of rising concern about the COVID-19 situation within his own country. Speaking after today’s Cabinet meeting, government spokesman Gabriel Attal said the government was ready to take extra measures to limit infections. He explained: ""The situation is deteriorating and it is a source of worry in about 10 regional departments and some regions require rapid and strong measures. ""We have shown in regions such as Moselle and Alpes-Maritimes that, when the situation requires it, we can act quickly.""

Coronavirus vaccinations live

Trending",Daily_Express,"['world', 'beaune', 'situation', 'admits', 'france', 'delivery', 'vaccine', 'delays', 'weeks', 'spokesman', 'ally', 'investment', 'panic', 'rollout', 'macrons', 'doses']",0
2021-02-24 18:33:05+00:00,1,"Vaccine: France 'did not block distribution' claims Beaune

Meanwhile the French government has warned the COVID-19 situation in 10 regional departments, including the one which contains Paris, is “worrying”. According to the Our World In Data website, just 6.25 dose of coronavirus vaccine per 100 people have been administered in the EU, compared with 27.34 in the UK.

In France, the figure is 5.88 - even lower than the bloc-wide average. The situation has been exacerbated by the news that AstraZeneca will not be able to deliver all the doses promised in the second quarter of the year, while Janssen's vaccine is expected to arrive in May, not April. Mr Macron himself had previously stoked controversy when he claimed AstraZeneca’s jab, developed in conjunction with Oxford University, as “quasi-effective” for over-65s.

Emmanuel Macron and Clement Beaune

French Health Minister Olivier Veran

Mr Beaune, who is Secretary of State in charge of European affairs, told French current affairs programme 4 Vérités: “Regarding AstraZeneca, when there were delivery delays announced a few weeks ago, that's what we are talking about. “Between February and March, there are some delivery delays. “What was announced in the first quarter for France and for Europe will be respected. JUST IN: Brexiteer warns Sunak ‘Tax rises will backfire horribly’

Clement Beaune is France's Minister for European Affairs

We have not invested enough, no doubt Clement Beaune

French government spokesman Gabriel Attal

Our World In Data statistics

""Seven million doses will have arrived in France by the end of February. “We will more than double this number by the end of March and we will reach 35 million doses in April."" In order to turn the tide it was crucial to make up for delays as much as possible, Mr Beaune stressed. He added: “This was the case with Pfizer: we made up for these delays, we increased delivery capacities in the coming weeks. For Moderna, it was the same.”

Coronavirus vaccine success rates compared

Mr Bueane was speaking at a time of rising concern about the COVID-19 situation within his own country. Speaking after today’s Cabinet meeting, government spokesman Gabriel Attal said the government was ready to take extra measures to limit infections. He explained: ""The situation is deteriorating and it is a source of worry in about 10 regional departments and some regions require rapid and strong measures. ""We have shown in regions such as Moselle and Alpes-Maritimes that, when the situation requires it, we can act quickly.""

Coronavirus vaccinations live

Trending",Daily_Express,"['world', 'beaune', 'situation', 'admits', 'france', 'delivery', 'vaccine', 'delays', 'weeks', 'spokesman', 'ally', 'investment', 'panic', 'rollout', 'macrons', 'doses']",0
2021-02-23 13:37:00+00:00,3,"As Dr Chris explained to Holly and Phil, nasal sprays contain powder, the powder coats the lining of the nose and with the moisture inside the nose it forms of a protective gel.

This forms a barrier that prevents the virus from getting into the body, he said.

The renewer interest in nasal sprays comes after a Taffix, Israeli-made nasal spray appears to have contributed to a reduced infection rate among worshippers celebrating Jewish new year.

Of 83 worshipers who used the spray as instructed before Rosh Hashanah prayers and for the following two weeks, just two contracted coronavirus.

READ MORE: Nigerian variant found in UK could be resistant to vaccines - symptoms to spot",Daily_Express,"['chris', 'coronavirus', 'nasal', 'hay', 'help', 'yearof', 'fever', 'powder', 'forms', 'nose', 'sprays', 'worshipers', 'weeks', 'dr', 'spray', 'worshippers']",0
2021-02-23 11:38:00+00:00,0,"Vaccine passports are ‘bad idea’ says Tory MP Mark Harper

THIS POLL IS NOW CLOSED. CLICK HERE FOR THE RESULTS.

Our poll comes as Boris Johnson yesterday confirmed there will be a review into whether vaccine passports could be deployed as part of the road map out of lockdown. The Prime Minister said the Government wanted to determine whether offering ""Covid status certificates"" could help venues to open again. The proposal could see punters forced to brandish a document proving they have had a coronavirus jab to enter a pub. As well as vaccines, the review will also look at the viability of people showing evidence of a negative coronavirus test.

Vote in our poll and let us know more about what you think in the comments section

A study into the use of vaccine and testing certificates will be one of four reviews carried out as part of easing the current restrictions, Mr Johnson said. Outlining each review, he told the House of Commons: ""The third review will consider the potential role of Covid status certification in helping venues to open safely. ""We are mindful of the many concerns surrounding the exclusion, discrimination and privacy."" Speaking later at a Downing Street press conference, the Prime Minister admitted there were issues around vaccine certificates. READ MORE: Scientists remain fearful of third wave if lockdown is lifted early

The Prime Minister said the Government wanted to determine whether offering ""Covid status certificates"" could help venues to open again

He said: ""There are clearly some quite complex issues, some ethical issues, issues about discrimination and so on, to what extent can governments either compel or indeed forbid use of such certification. ""I think all that needs to be gone into so we are going to have a review of the whole issue before we come to it."" But he added: ""There may well be a role for certification but we just need to get it right."" The four reviews will assess matters in which ministers do not feel they have enough data or information. DON'T MISS

Matt Hancock suggests social distancing may never go but become 'norm' [VIDEO]

When can I play golf, grassroots football, tennis or go swimming? [ANALYSIS]

Lockdown four tests: The FOUR criteria we must meet to lift lockdown [INSIGHT]

The PM set out a four-step plan for relaxing England's lockdown by June 21

The findings are hoped to be available before stage four of the lockdown easing on June 21 is reached - the earliest date all restrictions can be lifted. If the use of Covid status certificates is approved, it could mean venues or businesses deny someone access if they cannot provide evidence that they have been vaccinated against or tested negative for coronavirus. Campaign group Liberty warned that vaccine passports could create a ""two-tier society"". Head of policy and campaigns Sam Grant said: ""Ministers have flip-flopped on the idea of immunity passports for months before quickly backing out again when faced with immense backlash. Renaming them 'status certificates' does nothing to address the fact that they would create a two-tier society where some people can access support and freedoms, while others are shut out - with the most marginalised among us hardest hit.""

UK coronavirus map live

Trending",Daily_Express,"['venues', 'pubs', 'certificates', 'review', 'status', 'lockdown', 'covid', 'issues', 'coronavirus', 'vaccine', 'passports', 'poll', 'banned', 'passport']",0
2021-02-23 11:19:28+00:00,2,"Vaccine passports are ‘bad idea’ says Tory MP Mark Harper

THIS POLL IS NOW CLOSED. CLICK HERE FOR THE RESULTS.

Our poll comes as Boris Johnson yesterday confirmed there will be a review into whether vaccine passports could be deployed as part of the road map out of lockdown. The Prime Minister said the Government wanted to determine whether offering ""Covid status certificates"" could help venues to open again. The proposal could see punters forced to brandish a document proving they have had a coronavirus jab to enter a pub. As well as vaccines, the review will also look at the viability of people showing evidence of a negative coronavirus test.

Vote in our poll and let us know more about what you think in the comments section

A study into the use of vaccine and testing certificates will be one of four reviews carried out as part of easing the current restrictions, Mr Johnson said. Outlining each review, he told the House of Commons: ""The third review will consider the potential role of Covid status certification in helping venues to open safely. ""We are mindful of the many concerns surrounding the exclusion, discrimination and privacy."" Speaking later at a Downing Street press conference, the Prime Minister admitted there were issues around vaccine certificates. READ MORE: Scientists remain fearful of third wave if lockdown is lifted early

The Prime Minister said the Government wanted to determine whether offering ""Covid status certificates"" could help venues to open again

He said: ""There are clearly some quite complex issues, some ethical issues, issues about discrimination and so on, to what extent can governments either compel or indeed forbid use of such certification. ""I think all that needs to be gone into so we are going to have a review of the whole issue before we come to it."" But he added: ""There may well be a role for certification but we just need to get it right."" The four reviews will assess matters in which ministers do not feel they have enough data or information. DON'T MISS

Matt Hancock suggests social distancing may never go but become 'norm' [VIDEO]

When can I play golf, grassroots football, tennis or go swimming? [ANALYSIS]

Lockdown four tests: The FOUR criteria we must meet to lift lockdown [INSIGHT]

The PM set out a four-step plan for relaxing England's lockdown by June 21

The findings are hoped to be available before stage four of the lockdown easing on June 21 is reached - the earliest date all restrictions can be lifted. If the use of Covid status certificates is approved, it could mean venues or businesses deny someone access if they cannot provide evidence that they have been vaccinated against or tested negative for coronavirus. Campaign group Liberty warned that vaccine passports could create a ""two-tier society"". Head of policy and campaigns Sam Grant said: ""Ministers have flip-flopped on the idea of immunity passports for months before quickly backing out again when faced with immense backlash. Renaming them 'status certificates' does nothing to address the fact that they would create a two-tier society where some people can access support and freedoms, while others are shut out - with the most marginalised among us hardest hit.""

UK coronavirus map live

Trending",Daily_Express,"['venues', 'pubs', 'certificates', 'review', 'status', 'lockdown', 'covid', 'issues', 'coronavirus', 'vaccine', 'passports', 'poll', 'banned', 'passport']",0
